区分名称,予備区分名称,生活習慣病フラグ,救急フラグ,データ区分,大項目,FHIR項目名称,FHIR識別文字列,略称,販売名称,材料(JLAC11),測定法(JLAC11),JLAC11コード,単位,材料(JLAC10),検査方法(JLAC10-測定法),JLAC10コード,基準値フラグ(下限),基準値フラグ(上限),基準値フラグ(判定),データタイプ,値の下限,値の上限,数値型の場合の形式,コード型の場合の値リスト,コード型のOID,並び順,適用開始日,適用終了日,,
内分泌学的検査,,0,1,検査,C反応性蛋白(CRP),CRP(定量),CRP,CRP,メジャー S-CRP,血漿(EDTA入り),イムノクロマトグラフィ法_メジャー S-CRP,E3019000024209185,mg/dL,血漿,イムノクロマトグラフィ法,5C070000002219001,0,0,0,PQ,0,0,,,,5500,00000000,,,
内分泌学的検査,,0,1,検査,C反応性蛋白(CRP),CRP(定量),CRP,CRP,メジャー S-CRP,血漿(ヘパリン入り),イムノクロマトグラフィ法_メジャー S-CRP,E3019000024309185,mg/dL,血漿,イムノクロマトグラフィ法,5C070000002219001,0,0,0,PQ,0,0,,,,5500,00000000,,,
内分泌学的検査,,0,1,検査,C反応性蛋白(CRP),CRP(定量),CRP,CRP,メジャー S-HS-CRP,全血(静脈血),イムノクロマトグラフィ法_メジャー S-HS-CRP,E3019000021009285,mg/dL,全血,イムノクロマトグラフィ法,5C070000001819001,0,0,0,PQ,0,0,,,,5500,00000000,,,
内分泌学的検査,,0,1,検査,C反応性蛋白(CRP),CRP(定量),CRP,CRP,メジャー S-HS-CRP,血清,イムノクロマトグラフィ法_メジャー S-HS-CRP,E3019000025009285,mg/dL,血清,イムノクロマトグラフィ法,5C070000002319001,0,0,0,PQ,0,0,,,,5500,00000000,,,
内分泌学的検査,,0,1,検査,C反応性蛋白(CRP),CRP(定量),CRP,CRP,ザ ラボ 002 CRP,血清,ラテックス凝集比濁法_ザ ラボ 002 CRP,E3019000025009685,mg/dL,血清,ラテックス凝集比濁法,5C070000002306201,0,0,0,PQ,0,0,,,,5500,00000000,,,
内分泌学的検査,,0,1,検査,C反応性蛋白(CRP),CRP(定量),CRP,CRP,ザ ラボ 002 CRP,血漿,ラテックス凝集比濁法_ザ ラボ 002 CRP,E3019000024009685,mg/dL,血漿,ラテックス凝集比濁法,5C070000002206201,0,0,0,PQ,0,0,,,,5500,00000000,,,
内分泌学的検査,,0,1,検査,C反応性蛋白(CRP),CRP(定量),CRP,CRP,ザ ラボ 002 CRP,全血(静脈血),ラテックス凝集比濁法_ザ ラボ 002 CRP,E3019000021009685,mg/dL,全血,ラテックス凝集比濁法,5C070000001806201,0,0,0,PQ,0,0,,,,5500,00000000,,,
内分泌学的検査,,0,1,検査,C反応性蛋白(CRP),CRP(定量),CRP,CRP,ザ ラボ 002 CRP RAPID,血清,ラテックス凝集比濁法_ザ ラボ 002 CRP RaPId,E3019000025009785,mg/dL,血清,ラテックス凝集比濁法,5C070000002306201,0,0,0,PQ,0,0,,,,5500,00000000,,,
内分泌学的検査,,0,1,検査,C反応性蛋白(CRP),CRP(定量),CRP,CRP,ザ ラボ 002 CRP RAPID,血漿,ラテックス凝集比濁法_ザ ラボ 002 CRP RaPId,E3019000024009785,mg/dL,血漿,ラテックス凝集比濁法,5C070000002206201,0,0,0,PQ,0,0,,,,5500,00000000,,,
内分泌学的検査,,0,1,検査,C反応性蛋白(CRP),CRP(定量),CRP,CRP,アイギアプロ CRP(K),全血(毛細管血),ラテックス凝集比濁法_アイギアプロ CRP(K),E3019000023009885,mg/dL,毛細管血,ラテックス凝集比濁法,5C070000002106201,0,0,0,PQ,0,0,,,,5500,00000000,,,
内分泌学的検査,,0,1,検査,C反応性蛋白(CRP),CRP(定量),CRP,CRP,アイギアプロ CRP(K),全血(静脈血、添加物入り),ラテックス凝集比濁法_アイギアプロ CRP(K),E3019000021109885,mg/dL,全血(添加物入り),ラテックス凝集比濁法,5C070000001906201,0,0,0,PQ,0,0,,,,5500,00000000,,,
内分泌学的検査,,0,1,検査,C反応性蛋白(CRP),CRP(定量),CRP,CRP,アイギアプロ CRP(K),全血(静脈血、EDTA入り),ラテックス凝集比濁法_アイギアプロ CRP(K),E3019000021209885,mg/dL,全血(添加物入り),ラテックス凝集比濁法,5C070000001906201,0,0,0,PQ,0,0,,,,5500,00000000,,,
内分泌学的検査,,0,1,検査,C反応性蛋白(CRP),CRP(定量),CRP,CRP,CRP ユニット 20,全血(静脈血、添加物入り),ラテックス凝集比濁法_CRP ユニット 20,E3019000021109985,mg/dL,全血(添加物入り),ラテックス凝集比濁法,5C070000001906201,0,0,0,PQ,0,0,,,,5500,00000000,,,
内分泌学的検査,,0,1,検査,C反応性蛋白(CRP),CRP(定量),CRP,CRP,CRP ユニット 20,全血(静脈血、EDTA入り),ラテックス凝集比濁法_CRP ユニット 20,E3019000021209985,mg/dL,全血(添加物入り),ラテックス凝集比濁法,5C070000001906201,0,0,0,PQ,0,0,,,,5500,00000000,,,
内分泌学的検査,,0,1,検査,C反応性蛋白(CRP),CRP(定量),CRP,CRP,CRP ユニット 20,血漿,ラテックス凝集比濁法_CRP ユニット 20,E3019000024009985,mg/dL,血漿,ラテックス凝集比濁法,5C070000002206201,0,0,0,PQ,0,0,,,,5500,00000000,,,
内分泌学的検査,,0,1,検査,C反応性蛋白(CRP),CRP(定量),CRP,CRP,CRP ユニット 20,血清,ラテックス凝集比濁法_CRP ユニット 20,E3019000025009985,mg/dL,血清,ラテックス凝集比濁法,5C070000002306201,0,0,0,PQ,0,0,,,,5500,00000000,,,
内分泌学的検査,,0,1,検査,C反応性蛋白(CRP),CRP(定量),CRP,CRP,ルミラ･CRPテストストリップ,全血(毛細管血),ドライケミストリ-法_ルミラ･CRPテストストリップ,E3019000023010085,mg/dL,毛細管血,蛍光イムノアッセイ(FIA),5C070000002104401,0,0,0,PQ,0,0,,,,5500,00000000,,,
内分泌学的検査,,0,1,検査,C反応性蛋白(CRP),CRP(定量),CRP,CRP,ルミラ･CRPテストストリップ,全血(静脈血、添加物入り),ドライケミストリ-法_ルミラ･CRPテストストリップ,E3019000021110085,mg/dL,全血(添加物入り),蛍光イムノアッセイ(FIA),5C070000001904401,0,0,0,PQ,0,0,,,,5500,00000000,,,
内分泌学的検査,,0,1,検査,C反応性蛋白(CRP),CRP(定量),CRP,CRP,ルミラ･CRPテストストリップ,血漿,ドライケミストリ-法_ルミラ･CRPテストストリップ,E3019000024010085,mg/dL,血漿,蛍光イムノアッセイ(FIA),5C070000002204401,0,0,0,PQ,0,0,,,,5500,00000000,,,
内分泌学的検査,,0,1,検査,C反応性蛋白(CRP),CRP(定量),CRP,CRP,ルミラ･CRPテストストリップ,全血(静脈血、ヘパリン入り),ドライケミストリ-法_ルミラ･CRPテストストリップ,E3019000021310085,mg/dL,全血(添加物入り),蛍光イムノアッセイ(FIA),5C070000001904401,0,0,0,PQ,0,0,,,,5500,00000000,,,
内分泌学的検査,,0,1,検査,C反応性蛋白(CRP),CRP(定量),CRP,CRP,ルミラ･CRPテストストリップ,血漿(ヘパリン入り),ドライケミストリ-法_ルミラ･CRPテストストリップ,E3019000024310085,mg/dL,血漿,蛍光イムノアッセイ(FIA),5C070000002204401,0,0,0,PQ,0,0,,,,5500,00000000,,,
内分泌学的検査,,0,1,検査,C反応性蛋白(CRP),CRP(定量),CRP,CRP,イムノジェネシス CRP,血清,ラテックス凝集比濁法_イムノジェネシス CRP,E3019000025010185,mg/dL,血清,ラテックス凝集比濁法,5C070000002306201,0,0,0,PQ,0,0,,,,5500,00000000,,,
内分泌学的検査,,0,1,検査,C反応性蛋白(CRP),CRP(定量),CRP,CRP,イムノジェネシス CRP,血漿,ラテックス凝集比濁法_イムノジェネシス CRP,E3019000024010185,mg/dL,血漿,ラテックス凝集比濁法,5C070000002206201,0,0,0,PQ,0,0,,,,5500,00000000,,,
内分泌学的検査,,0,1,検査,C反応性蛋白(CRP),CRP(定量),CRP,CRP,イムノジェネシス CRP,血漿(ヘパリン入り),ラテックス凝集比濁法_イムノジェネシス CRP,E3019000024310185,mg/dL,血漿,ラテックス凝集比濁法,5C070000002206201,0,0,0,PQ,0,0,,,,5500,00000000,,,
内分泌学的検査,,0,1,検査,C反応性蛋白(CRP),CRP(定量),CRP,CRP,イムノジェネシス CRP,血漿(EDTA入り),ラテックス凝集比濁法_イムノジェネシス CRP,E3019000024210185,mg/dL,血漿,ラテックス凝集比濁法,5C070000002206201,0,0,0,PQ,0,0,,,,5500,00000000,,,
内分泌学的検査,,0,1,検査,C反応性蛋白(CRP),CRP(定量),CRP,CRP,イムノジェネシス CRP,血漿(クエン酸入り),ラテックス凝集比濁法_イムノジェネシス CRP,E3019000024410185,mg/dL,血漿,ラテックス凝集比濁法,5C070000002206201,0,0,0,PQ,0,0,,,,5500,00000000,,,
内分泌学的検査,,0,1,検査,C反応性蛋白(CRP),CRP(定量),CRP,CRP,アイギアプロ CRP(S),全血(静脈血、添加物入り),ラテックス凝集比濁法_アイギアプロ CRP(S),E3019000021110285,mg/dL,全血(添加物入り),ラテックス凝集比濁法,5C070000001906201,0,0,0,PQ,0,0,,,,5500,00000000,,,
内分泌学的検査,,0,1,検査,C反応性蛋白(CRP),CRP(定量),CRP,CRP,アイギアプロ CRP(S),全血(静脈血、EDTA入り),ラテックス凝集比濁法_アイギアプロ CRP(S),E3019000021210285,mg/dL,全血(添加物入り),ラテックス凝集比濁法,5C070000001906201,0,0,0,PQ,0,0,,,,5500,00000000,,,
内分泌学的検査,,0,1,検査,C反応性蛋白(CRP),CRP(定量),CRP,CRP,アイギアプロ CRP(S),全血(毛細管血),ラテックス凝集比濁法_アイギアプロ CRP(S),E3019000023010285,mg/dL,毛細管血,ラテックス凝集比濁法,5C070000002106201,0,0,0,PQ,0,0,,,,5500,00000000,,,
内分泌学的検査,,0,1,検査,C反応性蛋白(CRP),CRP(定量),CRP,CRP,,血漿(EDTA入り),その他,E3019000024200085,mg/dL,血漿,その他,5C070000002299901,0,0,0,PQ,0,0,,,,5500,00000000,,,
内分泌学的検査,,0,1,検査,C反応性蛋白(CRP),CRP(定量),CRP,CRP,,血漿(ヘパリン入り),その他,E3019000024300085,mg/dL,血漿,その他,5C070000002299901,0,0,0,PQ,0,0,,,,5500,00000000,,,
内分泌学的検査,,0,1,検査,C反応性蛋白(CRP),CRP(定量),CRP,CRP,,全血(静脈血、EDTA入り),その他,E3019000021200085,mg/dL,全血(添加物入り),その他,5C070000001999901,0,0,0,PQ,0,0,,,,5500,00000000,,,
内分泌学的検査,,0,1,検査,C反応性蛋白(CRP),CRP(定量),CRP,CRP,,血漿,その他,E3019000024000085,mg/dL,血漿,その他,5C070000002299901,0,0,0,PQ,0,0,,,,5500,00000000,,,
内分泌学的検査,,0,1,検査,C反応性蛋白(CRP),CRP(定量),CRP,CRP,,血清,その他,E3019000025000085,mg/dL,血清,その他,5C070000002399901,0,0,0,PQ,0,0,,,,5500,00000000,,,
内分泌学的検査,,0,1,検査,C反応性蛋白(CRP),CRP(定量),CRP,CRP,,血漿(クエン酸入り),その他,E3019000024400085,mg/dL,血漿,その他,5C070000002299901,0,0,0,PQ,0,0,,,,5500,00000000,,,
内分泌学的検査,,0,1,検査,C反応性蛋白(CRP),CRP(定量),CRP,CRP,,全血(静脈血),その他,E3019000021000085,mg/dL,全血,その他,5C070000001899901,0,0,0,PQ,0,0,,,,5500,00000000,,,
内分泌学的検査,,0,1,検査,C反応性蛋白(CRP),CRP(定量),CRP,CRP,,全血(毛細管血),その他,E3019000023000085,mg/dL,毛細管血,その他,5C070000002199901,0,0,0,PQ,0,0,,,,5500,00000000,,,
内分泌学的検査,,0,1,検査,C反応性蛋白(CRP),CRP(定量),CRP,CRP,,全血(静脈血、ヘパリン入り),その他,E3019000021300085,mg/dL,全血(添加物入り),その他,5C070000001999901,0,0,0,PQ,0,0,,,,5500,00000000,,,
内分泌学的検査,,0,1,検査,C反応性蛋白(CRP),CRP(定量),CRP,CRP,,全血(静脈血、添加物入り),その他,E3019000021100085,mg/dL,全血(添加物入り),その他,5C070000001999901,0,0,0,PQ,0,0,,,,5500,00000000,,,
内分泌学的検査,,0,1,検査,C反応性蛋白(CRP),CRP(定量),CRP,CRP,,全血(静脈血、クエン酸入り),その他,E3019000021400085,mg/dL,全血(添加物入り),その他,5C070000001999901,0,0,0,PQ,0,0,,,,5500,00000000,,,
免疫学的検査,,0,1,検査,血液型-ABO,血液型(ABO),血液型-ABO,ABO,(試薬に依存しない),全血(静脈血、添加物入り),赤血球凝集反応[定性],K1001000021190104,型,全血(添加物入り),赤血球凝集反応[定性],5H010000001910114,0,0,0,CD,0,0,,1：A、2：B、3：AB、4：O,1.2.392.200119.6.2115,5700,00000000,,,
免疫学的検査,,0,1,検査,血液型-Rh,血液型(Rh),血液型-Rh,Rh,(試薬に依存しない),全血(静脈血、添加物入り),赤血球凝集反応[定性],K1006000021190104,型,全血(添加物入り),赤血球凝集反応[定性],5H020000001910114,0,0,0,CD,0,0,,1：＋、2：－,1.2.392.200119.6.2116,5800,00000000,,,
その他医療保険者等が任意に行う検査,,0,1,感染症,梅毒STS,梅毒STS(定性),梅毒STS(定性),,イムノティクルス オート3 RPR,血清,ラテックス凝集比濁法_イムノティクルス オート3 RPR,V1055000125000102,定性･判定,血清,ラテックス凝集比濁法,5E074000002306211,0,0,0,CD,0,0,,1：陽性、2：陰性,,5900,00000000,,,
その他医療保険者等が任意に行う検査,,0,1,感染症,梅毒STS,梅毒STS(定性),梅毒STS(定性),,イムノティクルス オート3 RPR,血漿(EDTA入り),ラテックス凝集比濁法_イムノティクルス オート3 RPR,V1055000124200102,定性･判定,血漿,ラテックス凝集比濁法,5E074000002206211,0,0,0,CD,0,0,,1：陽性、2：陰性,,5900,00000000,,,
その他医療保険者等が任意に行う検査,,0,1,感染症,梅毒STS,梅毒STS(定性),梅毒STS(定性),,イムノティクルス オート3 RPR,血漿(ヘパリン入り),ラテックス凝集比濁法_イムノティクルス オート3 RPR,V1055000124300102,定性･判定,血漿,ラテックス凝集比濁法,5E074000002206211,0,0,0,CD,0,0,,1：陽性、2：陰性,,5900,00000000,,,
その他医療保険者等が任意に行う検査,,0,1,感染症,梅毒STS,梅毒STS(定性),梅毒STS(定性),,イムノティクルス オート3 RPR,血漿(クエン酸入り),ラテックス凝集比濁法_イムノティクルス オート3 RPR,V1055000124400102,定性･判定,血漿,ラテックス凝集比濁法,5E074000002206211,0,0,0,CD,0,0,,1：陽性、2：陰性,,5900,00000000,,,
その他医療保険者等が任意に行う検査,,0,1,感染症,梅毒STS,梅毒STS(定性),梅毒STS(定性),,イムノティクルス オート3 RPR,血漿,ラテックス凝集比濁法_イムノティクルス オート3 RPR,V1055000124000102,定性･判定,血漿,ラテックス凝集比濁法,5E074000002206211,0,0,0,CD,0,0,,1：陽性、2：陰性,,5900,00000000,,,
その他医療保険者等が任意に行う検査,,0,1,感染症,梅毒STS,梅毒STS(定量),梅毒STS(定量),,イムノティクルス オート3 RPR,血清,ラテックス凝集比濁法_イムノティクルス オート3 RPR,V10550002250001F2,U,血清,ラテックス凝集比濁法,5E074000002306201,0,0,0,PQ,0,0,,,,6000,00000000,,,
その他医療保険者等が任意に行う検査,,0,1,感染症,梅毒STS,梅毒STS(定量),梅毒STS(定量),,イムノティクルス オート3 RPR,血漿(EDTA入り),ラテックス凝集比濁法_イムノティクルス オート3 RPR,V10550002242001F2,U,血漿,ラテックス凝集比濁法,5E074000002206201,0,0,0,PQ,0,0,,,,6000,00000000,,,
その他医療保険者等が任意に行う検査,,0,1,感染症,梅毒STS,梅毒STS(定量),梅毒STS(定量),,イムノティクルス オート3 RPR,血漿(ヘパリン入り),ラテックス凝集比濁法_イムノティクルス オート3 RPR,V10550002243001F2,U,血漿,ラテックス凝集比濁法,5E074000002206201,0,0,0,PQ,0,0,,,,6000,00000000,,,
その他医療保険者等が任意に行う検査,,0,1,感染症,梅毒STS,梅毒STS(定量),梅毒STS(定量),,イムノティクルス オート3 RPR,血漿(クエン酸入り),ラテックス凝集比濁法_イムノティクルス オート3 RPR,V10550002244001F2,U,血漿,ラテックス凝集比濁法,5E074000002206201,0,0,0,PQ,0,0,,,,6000,00000000,,,
その他医療保険者等が任意に行う検査,,0,1,感染症,梅毒STS,梅毒STS(定量),梅毒STS(定量),,イムノティクルス オート3 RPR,血漿,ラテックス凝集比濁法_イムノティクルス オート3 RPR,V10550002240001F2,U,血漿,ラテックス凝集比濁法,5E074000002206201,0,0,0,PQ,0,0,,,,6000,00000000,,,
その他医療保険者等が任意に行う検査,,0,1,感染症,梅毒STS,梅毒STS(定性),梅毒STS(定性),,LASAY オート RPR,血清,ラテックス凝集比濁法_LASAY オート RPR,V1055000125000202,定性･判定,血清,ラテックス凝集比濁法,5E074000002306211,0,0,0,CD,0,0,,1：陽性、2：陰性,,5900,00000000,,,
その他医療保険者等が任意に行う検査,,0,1,感染症,梅毒STS,梅毒STS(定性),梅毒STS(定性),,LASAY オート RPR,血漿(EDTA入り),ラテックス凝集比濁法_LASAY オート RPR,V1055000124200202,定性･判定,血漿,ラテックス凝集比濁法,5E074000002206211,0,0,0,CD,0,0,,1：陽性、2：陰性,,5900,00000000,,,
その他医療保険者等が任意に行う検査,,0,1,感染症,梅毒STS,梅毒STS(定性),梅毒STS(定性),,LASAY オート RPR,血漿(ヘパリン入り),ラテックス凝集比濁法_LASAY オート RPR,V1055000124300202,定性･判定,血漿,ラテックス凝集比濁法,5E074000002206211,0,0,0,CD,0,0,,1：陽性、2：陰性,,5900,00000000,,,
その他医療保険者等が任意に行う検査,,0,1,感染症,梅毒STS,梅毒STS(定性),梅毒STS(定性),,LASAY オート RPR,血漿(クエン酸入り),ラテックス凝集比濁法_LASAY オート RPR,V1055000124400202,定性･判定,血漿,ラテックス凝集比濁法,5E074000002206211,0,0,0,CD,0,0,,1：陽性、2：陰性,,5900,00000000,,,
その他医療保険者等が任意に行う検査,,0,1,感染症,梅毒STS,梅毒STS(定性),梅毒STS(定性),,LASAY オート RPR,血漿,ラテックス凝集比濁法_LASAY オート RPR,V1055000124000202,定性･判定,血漿,ラテックス凝集比濁法,5E074000002206211,0,0,0,CD,0,0,,1：陽性、2：陰性,,5900,00000000,,,
その他医療保険者等が任意に行う検査,,0,1,感染症,梅毒STS,梅毒STS(定量),梅毒STS(定量),,LASAY オート RPR,血清,ラテックス凝集比濁法_LASAY オート RPR,V10550002250002F2,U,血清,ラテックス凝集比濁法,5E074000002306201,0,0,0,PQ,0,0,,,,6000,00000000,,,
その他医療保険者等が任意に行う検査,,0,1,感染症,梅毒STS,梅毒STS(定量),梅毒STS(定量),,LASAY オート RPR,血漿(EDTA入り),ラテックス凝集比濁法_LASAY オート RPR,V10550002242002F2,U,血漿,ラテックス凝集比濁法,5E074000002206201,0,0,0,PQ,0,0,,,,6000,00000000,,,
その他医療保険者等が任意に行う検査,,0,1,感染症,梅毒STS,梅毒STS(定量),梅毒STS(定量),,LASAY オート RPR,血漿(ヘパリン入り),ラテックス凝集比濁法_LASAY オート RPR,V10550002243002F2,U,血漿,ラテックス凝集比濁法,5E074000002206201,0,0,0,PQ,0,0,,,,6000,00000000,,,
その他医療保険者等が任意に行う検査,,0,1,感染症,梅毒STS,梅毒STS(定量),梅毒STS(定量),,LASAY オート RPR,血漿(クエン酸入り),ラテックス凝集比濁法_LASAY オート RPR,V10550002244002F2,U,血漿,ラテックス凝集比濁法,5E074000002206201,0,0,0,PQ,0,0,,,,6000,00000000,,,
その他医療保険者等が任意に行う検査,,0,1,感染症,梅毒STS,梅毒STS(定量),梅毒STS(定量),,LASAY オート RPR,血漿,ラテックス凝集比濁法_LASAY オート RPR,V10550002240002F2,U,血漿,ラテックス凝集比濁法,5E074000002206201,0,0,0,PQ,0,0,,,,6000,00000000,,,
その他医療保険者等が任意に行う検査,,0,1,感染症,梅毒STS,梅毒STS(定性),梅毒STS(定性),,ラピディアオート RPR,血清,ラテックス凝集比濁法_ラピディアオート RPR,V1055000125000302,定性･判定,血清,ラテックス凝集比濁法,5E074000002306211,0,0,0,CD,0,0,,1：陽性、2：陰性,,5900,00000000,,,
その他医療保険者等が任意に行う検査,,0,1,感染症,梅毒STS,梅毒STS(定性),梅毒STS(定性),,ラピディアオート RPR,血漿(EDTA入り),ラテックス凝集比濁法_ラピディアオート RPR,V1055000124200302,定性･判定,血漿,ラテックス凝集比濁法,5E074000002206211,0,0,0,CD,0,0,,1：陽性、2：陰性,,5900,00000000,,,
その他医療保険者等が任意に行う検査,,0,1,感染症,梅毒STS,梅毒STS(定性),梅毒STS(定性),,ラピディアオート RPR,血漿(ヘパリン入り),ラテックス凝集比濁法_ラピディアオート RPR,V1055000124300302,定性･判定,血漿,ラテックス凝集比濁法,5E074000002206211,0,0,0,CD,0,0,,1：陽性、2：陰性,,5900,00000000,,,
その他医療保険者等が任意に行う検査,,0,1,感染症,梅毒STS,梅毒STS(定性),梅毒STS(定性),,ラピディアオート RPR,血漿(クエン酸入り),ラテックス凝集比濁法_ラピディアオート RPR,V1055000124400302,定性･判定,血漿,ラテックス凝集比濁法,5E074000002206211,0,0,0,CD,0,0,,1：陽性、2：陰性,,5900,00000000,,,
その他医療保険者等が任意に行う検査,,0,1,感染症,梅毒STS,梅毒STS(定性),梅毒STS(定性),,ラピディアオート RPR,血漿,ラテックス凝集比濁法_ラピディアオート RPR,V1055000124000302,定性･判定,血漿,ラテックス凝集比濁法,5E074000002206211,0,0,0,CD,0,0,,1：陽性、2：陰性,,5900,00000000,,,
その他医療保険者等が任意に行う検査,,0,1,感染症,梅毒STS,梅毒STS(定量),梅毒STS(定量),,ラピディアオート RPR,血清,ラテックス凝集比濁法_ラピディアオート RPR,V10550002250003F2,U,血清,ラテックス凝集比濁法,5E074000002306201,0,0,0,PQ,0,0,,,,6000,00000000,,,
その他医療保険者等が任意に行う検査,,0,1,感染症,梅毒STS,梅毒STS(定量),梅毒STS(定量),,ラピディアオート RPR,血漿(EDTA入り),ラテックス凝集比濁法_ラピディアオート RPR,V10550002242003F2,U,血漿,ラテックス凝集比濁法,5E074000002206201,0,0,0,PQ,0,0,,,,6000,00000000,,,
その他医療保険者等が任意に行う検査,,0,1,感染症,梅毒STS,梅毒STS(定量),梅毒STS(定量),,ラピディアオート RPR,血漿(ヘパリン入り),ラテックス凝集比濁法_ラピディアオート RPR,V10550002243003F2,U,血漿,ラテックス凝集比濁法,5E074000002206201,0,0,0,PQ,0,0,,,,6000,00000000,,,
その他医療保険者等が任意に行う検査,,0,1,感染症,梅毒STS,梅毒STS(定量),梅毒STS(定量),,ラピディアオート RPR,血漿(クエン酸入り),ラテックス凝集比濁法_ラピディアオート RPR,V10550002244003F2,U,血漿,ラテックス凝集比濁法,5E074000002206201,0,0,0,PQ,0,0,,,,6000,00000000,,,
その他医療保険者等が任意に行う検査,,0,1,感染症,梅毒STS,梅毒STS(定量),梅毒STS(定量),,ラピディアオート RPR,血漿,ラテックス凝集比濁法_ラピディアオート RPR,V10550002240003F2,U,血漿,ラテックス凝集比濁法,5E074000002206201,0,0,0,PQ,0,0,,,,6000,00000000,,,
その他医療保険者等が任意に行う検査,,0,1,感染症,梅毒STS,梅毒STS(定性),梅毒STS(定性),,メディエース RPR&ENTER;(A)(M)(H),血清,ラテックス凝集比濁法_メディエース RPR&ENTER;(A)(M)(H),V1055000125000402,定性･判定,血清,ラテックス凝集比濁法,5E074000002306211,0,0,0,CD,0,0,,1：陽性、2：陰性,,5900,00000000,,,
その他医療保険者等が任意に行う検査,,0,1,感染症,梅毒STS,梅毒STS(定量),梅毒STS(定量),,メディエース RPR&ENTER;(A)(M)(H),血清,ラテックス凝集比濁法_メディエース RPR&ENTER;(A)(M)(H),V10550002250004F2,U,血清,ラテックス凝集比濁法,5E074000002306201,0,0,0,PQ,0,0,,,,6000,00000000,,,
その他医療保険者等が任意に行う検査,,0,1,感染症,梅毒STS,梅毒STS(定性),梅毒STS(定性),,メディエースRPR｢N｣,血清,ラテックス凝集比濁法_メディエースRPR｢N｣,V1055000125000502,定性･判定,血清,ラテックス凝集比濁法,5E074000002306211,0,0,0,CD,0,0,,1：陽性、2：陰性,,5900,00000000,,,
その他医療保険者等が任意に行う検査,,0,1,感染症,梅毒STS,梅毒STS(定量),梅毒STS(定量),,メディエースRPR｢N｣,血清,ラテックス凝集比濁法_メディエースRPR｢N｣,V10550002250005F2,U,血清,ラテックス凝集比濁法,5E074000002306201,0,0,0,PQ,0,0,,,,6000,00000000,,,
その他医療保険者等が任意に行う検査,,0,1,感染症,梅毒STS,梅毒STS(定性),梅毒STS(定性),,ランリームSTS,血清,免疫比朧法(ネフェロメトリ-)_ランリーム STS,V1055000125000602,定性･判定,血清,免疫比朧法(ネフェロメトリー),5E074000002306311,0,0,0,CD,0,0,,1：陽性、2：陰性,,5900,00000000,,,
その他医療保険者等が任意に行う検査,,0,1,感染症,梅毒STS,梅毒STS(定量),梅毒STS(定量),,ランリームSTS,血清,免疫比朧法(ネフェロメトリ-)_ランリーム STS,V10550002250006F2,U,血清,免疫比朧法(ネフェロメトリー),5E074000002306301,0,0,0,PQ,0,0,,,,6000,00000000,,,
その他医療保険者等が任意に行う検査,,0,1,感染症,梅毒STS,梅毒STS(定性),梅毒STS(定性),,"RPRテスト""三光""",血清,"粒子凝集反応_RPRテスト""三光""",V1055000125000702,定性･判定,血清,粒子凝集反応,5E074000002311711,0,0,0,CD,0,0,,1：陽性、2：陰性,,5900,00000000,,,
その他医療保険者等が任意に行う検査,,0,1,感染症,梅毒STS,梅毒STS(定量),梅毒STS(定量),,"RPRテスト""三光""",血清,"粒子凝集反応_RPRテスト""三光""",V10550002250007F2,U,血清,粒子凝集反応,5E074000002311705,0,0,0,PQ,0,0,,,,6000,00000000,,,
その他医療保険者等が任意に行う検査,,0,1,感染症,梅毒STS,梅毒STS(定性),梅毒STS(定性),,ニューカルジオスライド'栄研',血清,粒子凝集反応_ニューカルジオスライド'栄研',V1055000025000802,定性･判定,血清,粒子凝集反応,5E074135102311711,0,0,0,CD,0,0,,1：陽性、2：陰性,,5900,00000000,,,
その他医療保険者等が任意に行う検査,,0,1,感染症,梅毒STS,梅毒STS(定性),梅毒STS(定性),,ニューカルジオスライド'栄研',血漿(EDTA入り),粒子凝集反応_ニューカルジオスライド'栄研',V1055000024200802,定性･判定,血漿,粒子凝集反応,5E074135102211711,0,0,0,CD,0,0,,1：陽性、2：陰性,,5900,00000000,,,
その他医療保険者等が任意に行う検査,,0,1,感染症,梅毒STS,梅毒STS(定性),梅毒STS(定性),,ニューカルジオスライド'栄研',血漿(ヘパリン入り),粒子凝集反応_ニューカルジオスライド'栄研',V1055000024300802,定性･判定,血漿,粒子凝集反応,5E074135102211711,0,0,0,CD,0,0,,1：陽性、2：陰性,,5900,00000000,,,
その他医療保険者等が任意に行う検査,,0,1,感染症,梅毒STS,梅毒STS(定性),梅毒STS(定性),,ニューカルジオスライド'栄研',血漿,粒子凝集反応_ニューカルジオスライド'栄研',V1055000024000802,定性･判定,血漿,粒子凝集反応,5E074135102211711,0,0,0,CD,0,0,,1：陽性、2：陰性,,5900,00000000,,,
その他医療保険者等が任意に行う検査,,0,1,感染症,梅毒STS,梅毒STS(定性),梅毒STS(定性),,RPRテスト｢コクサイ｣,血清,粒子凝集反応_RPRテスト｢コクサイ｣,V1055000125000902,定性･判定,血清,粒子凝集反応,5E074000002311711,0,0,0,CD,0,0,,1：陽性、2：陰性,,5900,00000000,,,
その他医療保険者等が任意に行う検査,,0,1,感染症,梅毒STS,梅毒STS(定性),梅毒STS(定性),,RPRテスト｢コクサイ｣,血漿(EDTA入り),粒子凝集反応_RPRテスト｢コクサイ｣,V1055000124200902,定性･判定,血漿,粒子凝集反応,5E074000002211711,0,0,0,CD,0,0,,1：陽性、2：陰性,,5900,00000000,,,
